plot_id,SE2025_B01_mean,SE2025_B02_mean,SE2025_B03_mean,SE2025_B04_mean,SE2025_B05_mean,SE2025_B06_mean,SE2025_B07_mean,SE2025_B08_mean,SE2025_B09_mean,SE2025_B10_mean,SE2025_B11_mean,SE2025_B12_mean,SE2025_B13_mean,SE2025_B14_mean,SE2025_B15_mean,SE2025_B16_mean,SE2025_B17_mean,SE2025_B18_mean,SE2025_B19_mean,SE2025_B20_mean,SE2025_B21_mean,SE2025_B22_mean,SE2025_B23_mean,SE2025_B24_mean,SE2025_B25_mean,SE2025_B26_mean,SE2025_B27_mean,SE2025_B28_mean,SE2025_B29_mean,SE2025_B30_mean,SE2025_B31_mean,SE2025_B32_mean,SE2025_B33_mean,SE2025_B34_mean,SE2025_B35_mean,SE2025_B36_mean,SE2025_B37_mean,SE2025_B38_mean,SE2025_B39_mean,SE2025_B40_mean,SE2025_B41_mean,SE2025_B42_mean,SE2025_B43_mean,SE2025_B44_mean,SE2025_B45_mean,SE2025_B46_mean,SE2025_B47_mean,SE2025_B48_mean,SE2025_B49_mean,SE2025_B50_mean,SE2025_B51_mean,SE2025_B52_mean,SE2025_B53_mean,SE2025_B54_mean,SE2025_B55_mean,SE2025_B56_mean,SE2025_B57_mean,SE2025_B58_mean,SE2025_B59_mean,SE2025_B60_mean,SE2025_B61_mean,SE2025_B62_mean,SE2025_B63_mean,SE2025_B64_mean,SE2025_mean_across_bands,SE2025_std_across_bands,SE2025_min_band_mean,SE2025_max_band_mean,dSE_B01_mean,dSE_B02_mean,dSE_B03_mean,dSE_B04_mean,dSE_B05_mean,dSE_B06_mean,dSE_B07_mean,dSE_B08_mean,dSE_B09_mean,dSE_B10_mean,dSE_B11_mean,dSE_B12_mean,dSE_B13_mean,dSE_B14_mean,dSE_B15_mean,dSE_B16_mean,dSE_B17_mean,dSE_B18_mean,dSE_B19_mean,dSE_B20_mean,dSE_B21_mean,dSE_B22_mean,dSE_B23_mean,dSE_B24_mean,dSE_B25_mean,dSE_B26_mean,dSE_B27_mean,dSE_B28_mean,dSE_B29_mean,dSE_B30_mean,dSE_B31_mean,dSE_B32_mean,dSE_B33_mean,dSE_B34_mean,dSE_B35_mean,dSE_B36_mean,dSE_B37_mean,dSE_B38_mean,dSE_B39_mean,dSE_B40_mean,dSE_B41_mean,dSE_B42_mean,dSE_B43_mean,dSE_B44_mean,dSE_B45_mean,dSE_B46_mean,dSE_B47_mean,dSE_B48_mean,dSE_B49_mean,dSE_B50_mean,dSE_B51_mean,dSE_B52_mean,dSE_B53_mean,dSE_B54_mean,dSE_B55_mean,dSE_B56_mean,dSE_B57_mean,dSE_B58_mean,dSE_B59_mean,dSE_B60_mean,dSE_B61_mean,dSE_B62_mean,dSE_B63_mean,dSE_B64_mean,dSE_mean_across_bands,dSE_std_across_bands,R_mean,R_std,R_max,R_p50,R_p90,G_mean,G_std,G_max,G_p50,G_p90,B_mean,B_std,B_max,B_p50,B_p90,NIR_mean,NIR_std,NDVI_mean,NDVI_std,NDVI_min,NDVI_max,NDVI_p90,GNDVI_mean,GNDVI_std,GNDVI_max,GNDVI_p50,GNDVI_p90,NDWI_mean,NDWI_std,NDWI_max,NDWI_p50,NDWI_p90,VARI_mean,VARI_std,VARI_max,VARI_p50,VARI_p90,ExG_mean,ExG_std,ExG_min,ExG_max,ExG_p50,ExG_p90,brightness_mean,brightness_std,brightness_max,brightness_p50,brightness_p90,NDVI_fraction_above_0_5,NDVI_fraction_above_0_6,brightness_p90_minus_p10,NDVI_texture_contrast,NDVI_texture_homogeneity,brightness_texture_homogeneity,CHM_mean,CHM_cv,CHM_sd,CHM_max,CHM_p90,Dead_F
Plot_47,0.9016576,0.3941873,0.2248104,0.5839268,0.2436093,0.9098447,0.5921944,0.5096814,0.478436,0.4039685,0.8149818,0.5666618,0.7824818,0.5325024,0.9245882,0.1409285,0.1476152,0.3937902,0.8296235,0.8108875,0.6540775,0.3475096,0.3739358,0.5173592,0.8839778,0.3669182,0.7035634,0.5829925,0.0734829,0.7569942,0.7709649,0.9052483,0.3768374,0.5532777,0.5375085,0.477958,0.3181608,0,0.9162081,0.7515746,0.0860374,0.3573041,0.7535325,0.5827203,0.5414263,0.6684213,0.7699066,0.504908,0.685116,0.646368,0.5875286,0.0769335,0.472998,0.2651666,0.5636876,0.2256374,0.5561498,0.792658,0.1946496,0.4274935,0.6168095,0.6221948,0.6187918,0.5215605,0.7051694,0.693974,0.2996937,0.3072475,0.4530662,0.4584372,0.5439502,0.6266129,0.7420651,1,0.5144709,0.8487369,0.6268419,0.2155659,0.7182074,0.5382576,0.4258362,0.5853711,0.7664822,0.5225459,0.3224017,0.275288,0.6429653,0.0865493,0.6224886,0.3597905,0.6418008,0.2192321,0.615295,0.5710703,0.3731106,0.6731734,0.3445339,0.5988129,0.6290944,0.4290842,0.1315779,0.4418684,0.1834415,0.4749327,0.4116231,0.1561386,0.5704827,0.5804807,0.8073024,0.6186539,0.8779039,0.4732422,0.4171919,0.2204118,0.2560614,0.7403657,0.4961593,0.8802692,0.6104949,0.3770388,0.046774,0.240388,0.5517699,0.5157616,0.7516038,0.4586776,0.4149827,0.5506385,0.6025187,0.2872336,0.0195946,0.6446164,0.4987057,0.3661064,88.1379375,34.0104521,162,79.2170714,141.524048,90.1419726,31.7782921,175,80.9523377,140.888231,77.1881838,33.3846364,173,67.9005221,130.6606873,253.3798808,20.0902473,0.4412995,0.1363022,0.1778291,0.746651,0.6098895,0.4867335,0.1275219,0.7171717,0.5135993,0.5393979,-0.4867335,0.1275219,-0.1860465,-0.5135993,-0.287667,0.030991,0.0607293,0.2542373,0.0203776,0.1191365,8.9348315,10.1683253,-23,56,14.6767653,27.592474,127.2246041,23.6337544,193,120.5149643,167.7973109,0.5508599,0.1772445,64.8053409,0.3460476,0.2709372,0.3327233,10.7668001,0.3252982,3.913844,23.074409,13.3258937,0.0256208
Plot_48,0.540101,0.3749257,0.6688357,0.4528032,0.2522401,0.6392044,0.5282035,0.9119213,0.5261999,0.4008817,0.6513089,0.1847876,0.9221634,0.7507116,0.8746745,0.2390366,0.094861,0.7286812,0.9321983,0.4110223,0.6506371,0.7501677,0.1588863,0.4981328,0.8707454,0.4083313,0.574968,0.6084115,0.1346013,0.6527541,0.7624492,0.6834541,0,0.6757708,0.7128043,0.3860615,0.2777564,0.3358048,0.695714,0.5238849,0.3423566,0.4044725,0.6952984,0.4350499,0.2372253,0.6923285,0.5436753,0.691993,0.7426776,0.396516,0.4836856,0.5681654,0.7077715,0.1244576,0.5049931,0.60801,0.5542637,0.9255358,0.2317628,0.721607,0.9391745,0.3997568,0.5364848,0.414947,0.6591082,0.5351225,0.7192413,0.875557,0.1738853,0.6103369,0.6001413,0.7673868,0.7352489,0.8724432,0.7882032,0.8391963,0.9094794,0.2867175,0.727215,0.5369792,0.484018,0.7337928,0.65798,0.5441011,0.3431723,0.5512804,0.6076986,0.269744,0.5554054,0.4668105,0.7076151,0.2587581,0.8748457,0.5327238,0.4529282,0.4627221,0.4493492,0.4872952,0.5643598,0.4619801,0.1835047,0.5824281,0.4158835,0.5108775,0.4102564,0.4746784,0.7050249,0.4070534,0.4940348,0.5134039,0.8054613,0.2212698,0.337166,0.2777223,0.1725412,0.7747136,0.3631597,0.9221458,0.4197234,0.4611762,0.2199536,0.6558433,0.6381266,0.9998788,0.5447405,0.2579276,0.84807,0.0617211,0.5764276,0.3688714,0.4204763,0.5970724,0.7587826,0.3519674,78.0938415,37.3399111,192,67.073027,137.1762999,86.7294962,37.6138556,193,75.9839655,145.9623987,71.2325349,37.2130349,209,59.9665337,130.222268,252.9163873,22.8985872,0.5266961,0.1577281,0.1283186,0.8613393,0.707513,0.5057442,0.1527613,0.8021201,0.5408683,0.6511353,-0.5057442,0.1527613,-0.1383929,-0.5408683,-0.2717492,0.1096851,0.0912089,0.5405405,0.1063727,0.2246555,22.1063647,15.6228335,-21,79,22.8912576,44.8629004,122.2473073,28.4824199,212,114.504731,166.8500212,0.6548135,0.4186562,71.7686177,0.5009575,0.2505679,0.18329,22.3935101,0.4098465,4.2748459,28.5182302,26.406096,0.2298057
Plot_49,0.2972136,0.3530444,0.8686782,0.5135841,0.2581738,0.5140639,0.3940669,0.9422484,0.4216311,0.3641468,0.6580448,0.0702553,1,0.7416429,0.8369997,0.2691715,0.2158911,0.7588398,0.7062356,0.6450853,0.6777293,0.6589045,0,0.4775108,0.7593829,0.4269395,0.7169009,0.5306092,0.2988781,0.752278,0.7342796,0.4896184,0.0491131,0.8860672,0.337849,0.4088172,0.4141132,0.6271845,0.6135596,0.7651896,0.4518659,0.5867258,0.5754998,0.4839891,0.4108388,0.6624289,0.5230542,0.9514805,0.9359818,0.3506174,0.3920712,0.5976592,0.9015601,0.1195397,0.5453705,0.6297957,0.6828885,0.8433076,0.3610479,0.8904048,0.9921917,0.2498135,0.5532411,0.4984025,0.6815564,0.0136651,0.898488,0.9184049,0.1525883,0.5728492,0.5655733,0.7153567,0.9455447,0.8830489,0.8069124,0.9153917,1,0.0699939,0.9740378,0.591572,0.4517541,0.8915768,0.9560114,0.4657325,0.2769333,0.2317794,0.5241215,0.172952,1,0.157946,0.8572351,0.287504,1,0.4651274,0.2523174,0.3014056,0.4583607,0.8443945,0.5426279,0.3765477,0.1253741,0.6312159,0.2031724,0.6133265,0.5023328,0.5060469,0.7954039,0.5853635,0.3344943,0.3923181,0.7967549,0.5875257,0.2016039,0,0.7940116,0.664453,0.5346492,0.6052388,0.6096827,0.5843671,0.0461311,0.4883045,0.5797239,0.8917889,0.5384166,0.25542,0.8118069,0,0.6890469,0.6484132,0.4352596,0.430149,0.6756006,0.5900391,70.5288231,36.7554308,203,56.7544757,131.4072616,75.6881832,36.0502512,194,63.0539098,135.1264193,67.5542762,36.1916064,207,56.1125171,125.2527121,253.0993856,22.1258517,0.6452768,0.1627741,0.1590909,0.8749144,0.8045555,0.5556014,0.1513427,0.8149466,0.6034951,0.8149466,-0.5556014,0.1513427,-0.1358575,-0.6034951,-0.3079319,0.0994773,0.1138242,0.6129032,0.0776208,0.2613477,20.1057322,10.397707,-29,60,14.3656032,25.4609432,116.7034037,30.9869587,209,107.4823383,161.6637186,0.7140995,0.6848918,69.9374053,0.3115167,0.4802522,0.263252,22.9857577,0.7225924,4.8694959,31.3205517,27.2779343,0.6813568
Plot_50,0.4248656,0.3721799,0.6703429,0.5416525,0.5025023,0.4969043,0.4323695,0.854581,0.1515355,0.6368288,0.4362084,0.1934847,0.6222585,0.7542848,0.5931905,0.3355033,0.1394134,0.6178136,0.6173668,0.977899,0.7742454,0.7171663,0.1382048,0.3457649,0.745742,0,0.8260475,0.693635,0.0418858,0.3493241,0.8020601,0.7740592,0.1045736,0.7892007,0.2997697,0.7663509,0.521203,0.0738504,0.3908667,0.6956056,0.3629068,0.7572859,0.541316,0.7355795,0.6701098,0.8070548,0.8983802,0.5467343,0.4798632,0.2385529,0.3814061,0.5106547,0.9918505,0,0.314484,0.6709796,0.7232569,0.914932,0.2677092,0.9612256,0.9709169,0.0372786,0.1168803,0.2156773,0.4623098,0.4283155,0.7528782,0.7945431,0.1052883,0.5677372,0.2970968,0.5999704,0.9271421,0.6755438,0.669734,0.7271539,0.6112665,0.1568425,0.8718682,0.2737689,0.3067466,0.6487361,0.6926929,0.4745402,0.2519736,0.2647406,0.4860185,0.4427809,0.8068001,0.3042722,0.4769261,0.1685117,0.8773488,0.521449,0.7624176,0.6861162,0.3996138,0.8648249,0.4293436,0.5196909,0,0.5989105,0.4437655,0.6370047,0.4569925,0.1718742,0.5992683,0.5766633,0.4856614,0.3214125,0.9523406,0.4191699,0.4734045,0.2125143,0.5204083,0.7020176,0.9165322,0.6432068,0.534402,0.3762348,0.3469225,0.2694404,0.458671,0.5431362,0.576976,0.4761426,0.7676462,0.5896131,0.4202685,0.3030827,0.2389647,0.4486389,0.4808732,0.5734641,90.2844456,29.129673,164,85.1176296,135.2839783,95.7508834,29.5815108,187,89.9741721,140.9394331,77.4189345,30.2096407,174,69.9460935,124.3580223,253.35748,20.3071268,0.4538477,0.1164213,0.1915888,0.7466164,0.5993013,0.4608725,0.115053,0.7171717,0.4783943,0.5471483,-0.4608725,0.115053,-0.1538462,-0.4783943,-0.287764,0.0554659,0.068752,0.3548387,0.0511198,0.143124,20.534565,13.8043695,-14,81,21.8248411,42.7791642,129.2097693,22.2896478,197,124.2581994,164.1611109,0.4918709,0.1118217,57.2799889,0.6192277,0.1542006,0.2406097,21.2338904,0.3459118,8.6249162,31.4461381,27.9036575,0.1665809
Plot_51,0.5706697,0.4045102,0.7317162,0.6066317,0.4101991,0.7764477,0.6924229,0.6360359,0.3774123,0.4271852,0.9305942,0.2486227,0.5896328,0.4234839,0.5539043,0.3497094,0.2984323,0.3631231,0.4252261,0.993481,0.4641014,0.344823,0.3565993,0.3665477,0.6998145,0.4827328,0.8597749,0.4404968,0.6137297,0.6192487,0.3784266,0.9465939,0.4612329,0.7103582,0.4292947,0.685069,0.4684618,0.3161109,0.5175343,0.7642014,0.2758417,0.3255807,0.6019787,0.8083828,0.7945754,0.5912149,0.8163349,0.443719,0.9415651,0.7864519,0.4564387,0.4294491,0.5723574,0.4267735,0.4785009,0.503768,0.8147771,0.5208103,0.5529569,0.2805336,0.5609679,0.5693002,0.7717948,0.4023462,0.6536794,0.1624075,0.6103686,0.485769,0.3084576,0.8248559,0.4696347,0.5852651,0.7096175,0.8691855,0.6227388,1,0.6007148,0.1867971,0.6471768,0.3270644,0.6428346,0.9857263,0.9998788,0.365358,0.1966997,0.4943007,0.7149149,0.4481583,0.7714516,0.5508118,0.5898068,0.0717416,0.799736,0.4297789,0.7039347,0.6003528,0.504809,0.5142724,0.9320591,0.5293698,0.072295,0.5506208,0.25292,0.7992478,0.201175,0.0805038,0.7111645,0.6447795,0.4849599,0.6379402,0.8760666,0.6213949,0.5034833,0.5825779,0.7059298,0.9919734,0.3529935,0.9178948,0.6691294,0.2498392,0.1581009,0.2159027,0.5300658,0.7802646,0.6641528,0.60323,0.2196321,0.4254888,0.6945568,0.6480358,0.4519125,0.4604349,0.7828465,0.6106063,100.1761216,36.9054797,247,88.6105069,156.0596961,102.233109,37.0144523,222,92.085521,156.2005482,89.7428837,44.9460175,235,76.1784941,159.8145229,252.9884308,22.8653037,0.5466179,0.1385674,0.0759494,0.7170359,0.6862303,0.4375062,0.1332823,0.7406143,0.4692989,0.7406143,-0.4375062,0.1332823,-0.0691824,-0.4692989,-0.2412559,0.024797,0.0585419,0.2210526,0.0202569,0.103283,25.3543212,13.1367084,-24,49,16.579983,29.7312276,136.2625093,35.3898338,233,127.9731167,181.2165324,0.4355062,0.303403,74.6507014,0.3247521,0.5815936,0.2507267,10.6574049,1.3201263,10.6519752,31.3244982,23.7206012,0.8854345
Plot_52,0.7021396,0.3318273,0.2799213,0.5086377,0.0770476,0.9246112,0.5143056,0.3308362,0.6155815,0.1875636,0.9621405,0.5216294,0.857855,0.5073052,0.9591011,0.192619,0.3121931,0.3164172,0.7133902,0.8553594,0.4568559,0.206128,0.403141,0.7093795,0.8527566,0.373087,0.7853033,0.5363264,0.0380021,0.7390871,0.8683473,0.7853629,0.565527,0.5671521,0.5973992,0.3692661,0.1661468,0.3820058,0.8895692,0.9294143,0.0946154,0.1705288,0.8485346,0.4871111,0.6413331,0.6086114,0.6433661,0.6343117,0.8364898,1,0.6129386,0,0.4003854,0.4464754,0.8317306,0.282556,0.4266501,0.7283459,0.1796382,0.331079,0.5493884,0.6649923,0.6780903,0.7948595,0.7100206,0.6479758,0.3137343,0.054564,0.3764672,0.3584344,0.5460084,0.5194341,0.8489587,0.921568,0.4716126,0.8081156,0.419437,0.3684305,0.6691142,0.5063374,0.5196402,0.7257825,0.6585024,0.4581336,0.2368354,0.577711,0.7234717,0.4141744,0.637782,0.8830953,0.6610738,0.2420496,0.6929153,0.3707213,0.4428219,0.6957181,0.4425228,0.417716,0.7982709,0.5017462,0.0197845,0.4505014,0.1380277,0.5857227,0.2893089,0,0.6566319,0.5596385,0.7190127,0.731796,0.9215635,0.0855006,0.43438,0.577093,0.4812769,0.6026993,0.2658748,0.6599214,0.6018151,0.2877282,0,0.1830643,0.5000967,0.7716475,0.6935671,0.5514424,0.3789327,0.4363843,0.7491947,0.4648789,0.2487699,0.3066355,0.3262993,0.4117511,87.3563154,39.2616259,205,75.9243201,147.8172955,90.7002483,37.3270089,194,80.016617,149.0389672,79.1112938,38.3284007,209,67.0346821,137.7696574,253.018191,22.4522505,0.5239943,0.1593202,0.123348,0.7831904,0.7103738,0.4876582,0.1470145,0.7465753,0.5223022,0.6890408,-0.4876582,0.1470145,-0.1358575,-0.5223022,-0.2593331,0.0582644,0.1160779,0.5531915,0.046307,0.217777,17.0327486,16.1575867,-40,78,15.1126928,34.1420802,127.5421156,30.6652919,214,118.9945726,172.6463453,0.5671796,0.3826305,72.7307059,0.68755,0.3089831,0.2171115,16.1756704,1.1564008,8.4834578,25.2640954,22.5951527,0.4405999
Plot_53,0.7413068,0.3611402,0.6827903,0.5958501,0.535497,0.5174857,0.6934673,0.4588441,0.3830131,0.5022501,0.7682289,0.4146747,0.4960689,0.5786789,0.5434123,0.3683844,0.3031326,0.4770141,0.8420396,0.5536906,0.6899632,0.5291844,0.5271038,0.2465547,0.7781392,0.5103862,0.3944641,0.7375873,0.5048403,0.3575395,0.6564405,0.3832708,0.2897009,0.4956784,0.3935781,0.5605824,0.6312707,0.2658994,0.7953383,0.8195072,0.2910821,0.3600349,0.4430613,0.7773394,0.3742903,0.5662691,0.5902391,0.4652427,0.6267994,0.6112832,0.6125402,0.2913192,0.6204317,0.4815439,0.4664177,0.8251043,0.4017637,0.7514968,0.343156,0.528487,0.447393,0.6914914,0.7591401,0.4105028,0.6143566,0.5141559,0.6353143,0.3877301,0.3019064,0.7154893,0.2940934,0.4750983,0.85059,0.5849493,0.1576537,0.7266673,0.1625486,0.3227211,0.8636075,0.2185133,0.355922,0.4016374,0.8076905,0.2671087,0.4896845,0.371438,0.6950197,0.6412045,0.4067216,0.3646674,0.8059709,0.3367045,0.8819057,0.8238319,0.6096555,0.3269921,0.6934344,0.7584324,0.6371893,0.3200274,0.3538604,0.7407139,0.2681084,0.8041202,0.6040595,0.3227347,1,0.7658043,0.3977029,0.1155666,0.8141678,0.3267853,0.5912846,0.4358609,0.6461017,0.8687012,0.8845243,0.7307183,0.6553784,0.1728119,0.4299108,0.5734343,0.5585424,0.1126188,0.566751,0.6824847,0.6743888,0.6445488,0.3206842,0.6831749,0.3793824,0.2071135,0.9439874,0.6078388,55.3824964,19.3851955,120,52.0883346,83.213255,73.4175043,21.7543519,153,70.9806044,103.9545169,81.9386039,22.3325546,185,79.9595187,112.2688587,253.0594319,22.090817,0.6240116,0.0956892,0.3385827,0.8613447,0.73992,0.5563941,0.0964919,0.7770035,0.5645174,0.638884,-0.5563941,0.0964919,-0.25,-0.5645174,-0.4205266,0.4657425,0.264956,3.0000000,0.413031,0.7393308,7.0629242,8.6361401,-18,39,8.8684635,21.8341622,115.9546408,17.0763016,180,114.5057942,138.3709871,0.9073854,0.6543259,39.2725203,0.1433714,0.4462354,0.6202336,15.8544791,0.8011454,6.23284,22.1712336,15.8544791,0.2081071
Plot_54,0.8184455,0.3612817,0.7175607,0.6089912,0.5473344,0.447111,0.6333808,0.4983812,0.3439335,0.4696107,0.8801529,0.2790351,0.6391418,0.4930938,0.5835114,0.3761117,0.3088389,0.5003538,0.7264571,0.6057286,0.8320281,0.4735989,0.6124504,0.2339304,0.7478849,0.6358241,0.3886349,0.6278661,0.6538134,0.5357776,0.6414203,0.2390989,0.3797478,0.4624886,0.2400381,0.5541153,0.704638,0.3244191,0.8739081,0.7897897,0.3525123,0.3683554,0.3994271,0.7886058,0.291255,0.4849412,0.6552287,0.4841798,0.7316746,0.688316,0.7020565,0.4487569,0.4967847,0.3361163,0.4606765,0.7945645,0.5256408,0.6904062,0.4235175,0.4525761,0.5620279,0.7761074,0.6810035,0.4197276,0.6501857,0.5296165,0.7358644,0.3579916,0.3207306,0.6930077,0.2984512,0.5114131,0.89451,0.4029177,0.1049935,0.6489716,0.1925408,0.317571,0.745915,0.2769413,0.478081,0.441733,0.9824996,0.4163893,0.6369739,0.2514117,0.6234156,0.5777803,0.42987,0.147022,0.8599921,0.141907,0.7190126,0.8925766,0.7476826,0.2730778,0.7556573,0.7626727,0.6068762,0.4060267,0.3367998,0.773349,0.1807934,0.8257042,0.6141883,0.3869787,0.9246556,0.7025057,0.6473509,0,0.7290253,0.3967381,0.7013865,0.472919,0.7901435,1,0.8580462,0.6528641,0.8343043,0.1129106,0.181443,0.5743001,0.6318113,0.2391083,0.4680324,0.5987094,0.8708414,0.5857637,0.569283,0.8390295,0.6389902,0.2304186,0.9971933,0.62211,54.5904629,20.0982194,123,51.9730819,82.9350149,72.0156295,23.8497153,146,69.0059104,107.01386,83.5053344,25.5665225,183,80.0123359,118.9180708,253.2092378,21.315244,0.6586159,0.1016495,0.356383,0.8545361,0.7827021,0.564657,0.1069769,0.8085106,0.5740435,0.7118075,-0.564657,0.1069769,-0.2718204,-0.5740435,-0.408866,0.5407133,0.5363259,15.0000000,0.4166705,0.9230159,6.6823487,9.7384852,-29,36,6.040083,19.0505357,115.8286023,19.4336754,173,113.7477602,140.7131317,0.9055991,0.7067245,43.7431374,0.2586963,0.4341366,0.5398075,14.3249848,0.7714906,6.2315636,20.4825957,15.2242006,0.3714794
Plot_55,0.7588398,0.6176579,0.9973127,0.3034281,0.5582726,0.4570393,0.6307223,0.2792129,0,0.5008105,0.674329,0.2983979,0.227489,0.5546273,0.2652863,0.6077984,0.4024522,0.3001443,0.3634865,0.9811832,0.8708885,0.5318813,0.5449827,0.177534,0.4149497,0.384926,0.5736949,0.4072586,0.8488058,0.3975117,0.2362828,0.2020606,0.2778575,0.3710595,0.0374677,0.934979,0.9551292,0.4374499,0.2703327,0.6956792,0.3568831,0.7457781,0.1123269,0.7160323,0.5944877,0.5663979,0.8726149,0.3694086,0.7434776,0.4833168,0.7867649,0.6415524,0.4984427,0.2500222,0.2356569,0.4137956,0.6912311,0.4865145,0.5975426,0.3542139,0.4715818,0.2755409,0.2411235,0.194297,0.1678788,0.3163679,0.6004148,0.2177268,0.3203318,1,0.1986338,0.2095681,0.9946639,0.2276262,0.2488443,0.3356339,0.0313131,0.2085304,0.7175926,0.0651042,0.0373014,0.4543627,0.789845,0.4345552,0.5967002,0.538608,0.5938536,0.7907227,0.335334,0.3608405,0.669316,0.2688716,0.7217082,0.5398749,1,0.476551,1,0.6028911,0.6147331,0.4496783,0.2955217,0.8002153,0.3268075,0.9750823,0.644495,0.5082606,0.6429429,0.7788546,0.5412375,0.0871255,0.5296811,0.5235912,0.8741485,0.7220639,0.6918498,0.7385177,1,0.6486308,0.6048983,0.0152768,0.69512,0.4719381,0.4570502,0.2774534,0.2785616,0.6339186,0.7330284,0.7458733,0.4398624,0.3585636,0.6657103,0.2464047,0.7493008,0.7737264,94.5581121,25.9319317,170,96.96189,125.9079958,115.880322,26.2076678,186,119.0083678,146.0196227,111.7188354,27.1563451,205,112.0174648,145.8840068,253.2933567,20.8213489,0.473693,0.107487,0.2085308,0.8084973,0.6271156,0.3783925,0.0943071,0.6887417,0.3635931,0.5300699,-0.3783925,0.0943071,-0.1564626,-0.3635931,-0.2718576,0.2468042,0.1458833,1.5555556,0.2105317,0.3901574,25.4835238,11.473232,-5,61,25,41.0715471,143.8604426,22.2666021,203,145.7481982,167.4478028,0.2836637,0.1380022,49.4902841,0.0255981,0.6260054,0.4736228,15.4210235,1.5031598,7.7670265,19.3808486,16.6901367,0.387344
Plot_56,0.2857422,0.314094,0.5570555,0.5390243,0.4576104,0.4559943,0.4371703,0.3199384,0.2663199,0.3647177,0.8260881,0.1511705,0.6144583,0.4878941,0.3805376,0.5048022,0.4898268,0.3515532,0.4607105,0.6318123,0.7259451,0.3828298,0.4837429,0.3074127,0.5438011,0.7355809,0.8365221,0.5817912,0.6470419,0.3689661,0.4975901,0.0771152,0.5711669,0.5071503,0.3456316,0.5111122,0.7085048,0.6659084,0.728735,0.7627468,0.3000441,0.2128424,0.423437,0.6810961,0.5435011,0.6071156,0.747558,0.6918335,0.5741191,0.711108,0.5855279,0.4260393,0.4677558,0.7134063,0.5844488,0.8919867,0.6714997,0.5008673,0.5771933,0.2076749,0.4773814,0.7225799,0.7451884,0.7753862,0.589515,0.0247955,0.6499835,0.4528576,0,0.5957156,0.2014016,0.267686,0.8160424,0.1600768,0.2088748,0.3764282,0.1146076,0.3526382,0.4846133,0.2274148,0.276042,0.4685561,0.5358525,0.5956962,0.6002201,0.5478004,0.5524355,0.7164306,0.1991146,0.7568188,0.2799911,0.3642659,0.5454653,0.4896083,0.9014092,0.4481622,0.9082535,0.437231,0.5072997,0.314982,0.3435408,0.7176935,0.54825,0.7876223,0.4739801,0.5249339,0.4926542,0.5505182,0.4816599,0.3258054,0.5523519,0.1686684,0.7799411,0.8271095,0.7386037,0.9350096,0.6749115,0.4230057,0.4967616,0,0.5088106,0.5626746,0.6258872,0.4763456,0.4626119,0.5075136,0.7103228,0.7415672,0.4154429,0.5846266,0.7713571,0.3025167,0.4576843,0.4872804,58.7473334,26.3811901,143,52.0946435,99.2284857,78.1795006,28.4147891,177,71.9792191,120.9512685,88.7158163,27.3342003,198,82.9566275,128.2880607,253.0166998,22.3266206,0.6092493,0.1264859,0.2592593,0.8411882,0.7569672,0.5380516,0.122216,0.7586207,0.5597404,0.6472268,-0.5380516,0.122216,-0.1805556,-0.5597404,-0.3562906,0.6476308,0.8704062,17.0000000,0.4590031,1.2145004,6.2698175,8.9365431,-20,35,8.8590691,20.822318,119.6703357,21.277951,195,115.0062515,150.629628,0.8162211,0.5996186,51.5241287,0.1212154,0.5586807,0.5948438,8.326883,1.1298761,6.3821083,23.2231298,17.6576491,0.1991641
